run,plate,well,A,mu,lambda
Result_96_2020_01_27_DRUGRUN4,S1L1,C03,3.1479900309384266,1.3109700739988913e-4,15998.262697469087
Result_96_2020_01_27_DRUGRUN4,S1L1,C04,0.6713772525386292,2.9692319498139333e-5,142144.05195406656
Result_96_2020_01_27_DRUGRUN4,S1L1,C05,3.1614858258637764,1.8892970885616138e-4,12467.088715683598
Result_96_2020_01_27_DRUGRUN4,S1L1,C06,0.39446720213948555,2.3062134317453516e-5,173.32693861837691
Result_96_2020_01_27_DRUGRUN4,S1L1,C07,2.903315117882947,1.4297898933035444e-4,18127.430993949856
Result_96_2020_01_27_DRUGRUN4,S1L1,C08,3.0860473933216923,1.445124188632326e-4,18671.929772443862
Result_96_2020_01_27_DRUGRUN4,S1L1,C09,3.1540952169540937,3.073790230533084e-4,14062.016236980771
Result_96_2020_01_27_DRUGRUN4,S1L1,C10,0.3266746718423843,2.0048609936945357e-5,289.5947462671285
Result_96_2020_01_27_DRUGRUN4,S1L1,C11,3.1559137130444728,3.232813639039848e-4,14361.296177539018
Result_96_2020_01_27_DRUGRUN4,S1L1,C12,0.45780970024669193,2.334248001257248e-5,384.87775205125706
Result_96_2020_01_27_DRUGRUN4,S1L1,D01,0.5586183443126517,6.256154244918797e-5,2427.39393703669
Result_96_2020_01_27_DRUGRUN4,S1L1,D02,3.605342551266222,4.941988201905608e-4,3481.753051733439
Result_96_2020_01_27_DRUGRUN4,S1L1,D03,0.6712040807643381,6.892363920121124e-5,361.2048059183732
Result_96_2020_01_27_DRUGRUN4,S1L1,D04,3.0650536339248373,1.3126158181664022e-4,17344.104645845364
Result_96_2020_01_27_DRUGRUN4,S1L1,D05,3.034890273666297,1.1528666290586656e-4,15448.728667154019
Result_96_2020_01_27_DRUGRUN4,S1L1,D06,2.5975854762967767,1.2199138540040727e-4,14331.883067493378
Result_96_2020_01_27_DRUGRUN4,S1L1,D07,2.004287358403098,2.2096316897153814e-4,1656.7286959516455
Result_96_2020_01_27_DRUGRUN4,S1L1,D08,3.60864067405389,4.649696192975546e-4,4812.434225990934
Result_96_2020_01_27_DRUGRUN4,S1L1,D09,0.7027080435967418,5.946250893419553e-5,519.5857878676999
Result_96_2020_01_27_DRUGRUN4,S1L1,D10,3.1501043567580598,1.2883173410246462e-4,16969.108823841674
Result_96_2020_01_27_DRUGRUN4,S1L1,D11,3.0746766862944965,1.1677643544364878e-4,15599.46191848068
Result_96_2020_01_27_DRUGRUN4,S1L1,D12,2.5623002073449768,1.286290599917341e-4,9704.612023707896
