run,plate,well,A,mu,lambda
Result_96_2020-01-13_mitacs_control,S1L1,C09,3.2837929660005916,1.6192255872627748e-4,16213.930025565684
Result_96_2020-01-13_mitacs_control,S1L1,C10,3.3292133186469477,1.4976261151268346e-4,15242.702246351615
Result_96_2020-01-13_mitacs_control,S1L1,C11,3.2688668511359484,1.4793864499293075e-4,15419.605354215828
Result_96_2020-01-13_mitacs_control,S1L1,C12,3.22105349312815,1.5396793355917216e-4,16082.225773182576
Result_96_2020-01-13_mitacs_control,S1L1,D01,3.031609606516822,1.7391140364762374e-4,19828.85510339948
Result_96_2020-01-13_mitacs_control,S1L1,D02,3.174250926845103,1.47599548291591e-4,17978.235409417615
Result_96_2020-01-13_mitacs_control,S1L1,D03,3.3855282571161216,1.9420361858485892e-4,19361.296832752196
Result_96_2020-01-13_mitacs_control,S1L1,D04,3.283345632568311,1.7892253076110331e-4,16618.755763374826
Result_96_2020-01-13_mitacs_control,S1L1,D05,3.2007624053649053,1.8746518886369703e-4,17820.267085508487
Result_96_2020-01-13_mitacs_control,S1L1,D06,3.25964381663302,1.973395536162442e-4,18269.928893633172
Result_96_2020-01-13_mitacs_control,S1L1,D07,3.1034295896554056,1.7307014355211613e-4,20618.00033422833
Result_96_2020-01-13_mitacs_control,S1L1,D08,3.1743100961280346,1.6814760265650223e-4,20586.72634872744
Result_96_2020-01-13_mitacs_control,S1L1,D09,3.7099207711519773,2.0675423629766798e-4,20361.83481530252
Result_96_2020-01-13_mitacs_control,S1L1,D10,3.2479275134435857,1.5812027800671198e-4,16131.773905973987
Result_96_2020-01-13_mitacs_control,S1L1,D11,3.353689890697354,1.5347941138185394e-4,15286.703214335303
Result_96_2020-01-13_mitacs_control,S1L1,D12,3.196065138906102,1.526482315741717e-4,16195.972903005917
Result_96_2020-01-13_mitacs_control,S1L1,E01,3.350497247084133,2.1877519853988472e-4,21788.56230901041
Result_96_2020-01-13_mitacs_control,S1L1,E02,3.0973481143131503,1.5513261047686857e-4,18300.154377684554
Result_96_2020-01-13_mitacs_control,S1L1,E03,3.240627992785514,1.6518619782932847e-4,15834.614136975251
Result_96_2020-01-13_mitacs_control,S1L1,E04,3.262616898945946,2.1345633102267658e-4,18356.8919411926
Result_96_2020-01-13_mitacs_control,S1L1,E05,3.234465253637023,1.848554812974196e-4,17211.8762199932
Result_96_2020-01-13_mitacs_control,S1L1,E06,3.289044733073579,1.7761744593243042e-4,17202.761690364085
Result_96_2020-01-13_mitacs_control,S1L1,E07,3.679378102613262,2.1001716626204944e-4,19691.40177962879
Result_96_2020-01-13_mitacs_control,S1L1,E08,3.1830405012325707,1.6938328640102556e-4,18448.573195394063
Result_96_2020-01-13_mitacs_control,S1L1,E09,3.188129596819903,1.615656332285753e-4,17010.491964350244
Result_96_2020-01-13_mitacs_control,S1L1,E10,3.167696900550195,1.6019937921617905e-4,16320.267899915225
Result_96_2020-01-13_mitacs_control,S1L1,E11,3.2028552765446148,1.5097647231976916e-4,16056.151000230802
Result_96_2020-01-13_mitacs_control,S1L1,E12,3.2147129231891505,1.5829715196241038e-4,15785.133176884257
Result_96_2020-01-13_mitacs_control,S1L1,F01,3.0499881358316765,1.6168018040556078e-4,19622.755386335808
Result_96_2020-01-13_mitacs_control,S1L1,F02,3.1008006407874924,1.4050660391385535e-4,18535.88514584486
Result_96_2020-01-13_mitacs_control,S1L1,F03,3.146535181166732,1.563446774991182e-4,19434.783512730595
Result_96_2020-01-13_mitacs_control,S1L1,F04,3.2757418459293817,1.6718422050561818e-4,16222.360621901516
Result_96_2020-01-13_mitacs_control,S1L1,F05,3.1491664412755145,1.9485591735676525e-4,17953.977065406645
Result_96_2020-01-13_mitacs_control,S1L1,F06,3.2973361067049702,1.9929326479988638e-4,18417.541865987514
Result_96_2020-01-13_mitacs_control,S1L1,F07,3.1570437101455804,1.6327907202127513e-4,21113.742066099847
Result_96_2020-01-13_mitacs_control,S1L1,F08,3.1396877710118107,1.7683345734802929e-4,21153.557822343297
Result_96_2020-01-13_mitacs_control,S1L1,F09,3.042091333489033,1.4334183016748348e-4,20511.90463375684
Result_96_2020-01-13_mitacs_control,S1L1,F10,3.2744191693134184,1.6061169085435128e-4,16347.125037291422
Result_96_2020-01-13_mitacs_control,S1L1,F11,3.2973361067049702,1.5020884354792363e-4,15567.909511065072
Result_96_2020-01-13_mitacs_control,S1L1,F12,3.159053095878742,1.5606968589018354e-4,15892.102937208843
Result_96_2020-01-13_mitacs_control,S1L1,G01,3.181169758609935,1.8815851823433125e-4,19749.25068143969
Result_96_2020-01-13_mitacs_control,S1L1,G02,3.109060475748069,1.4176151869361487e-4,15402.799492759521
Result_96_2020-01-13_mitacs_control,S1L1,G03,3.273018494406416,1.5878904722932175e-4,15939.726298507685
Result_96_2020-01-13_mitacs_control,S1L1,G04,3.291122048106188,1.538797590964894e-4,15714.778293888803
Result_96_2020-01-13_mitacs_control,S1L1,G05,3.1047961900116103,1.508472289406591e-4,19783.68027614568
Result_96_2020-01-13_mitacs_control,S1L1,G06,3.3590810933048285,1.8911984623492154e-4,17707.269303167992
Result_96_2020-01-13_mitacs_control,S1L1,G07,3.648939090067951,2.0894986424582784e-4,21129.922522229535
Result_96_2020-01-13_mitacs_control,S1L1,G08,3.3732749748875825,1.599408256682922e-4,16721.536294339
Result_96_2020-01-13_mitacs_control,S1L1,G09,3.2822279710671047,1.6046395646256522e-4,17063.257976836554
Result_96_2020-01-13_mitacs_control,S1L1,G10,3.2522599342396186,1.521522429316866e-4,15819.370530531021
Result_96_2020-01-13_mitacs_control,S1L1,G11,3.111822046878744,1.545481575608396e-4,19535.12008397034
