run,plate,well,A,mu,lambda
SAM-MIATCS3ISH,S1L2,E07,0.62,2.0453707438486446e-5,5006.965832602527
SAM-MIATCS3ISH,S1L2,E08,1.005,4.159134400863012e-5,96408.31284392742
SAM-MIATCS3ISH,S1L2,E09,1.1460000000000001,4.9048983894200097e-05,18946.907046930133
SAM-MIATCS3ISH,S1L2,E10,0.997,5.2597873491676794e-5,18799.447987176543
SAM-MIATCS3ISH,S1L2,E11,0.8560000000000001,2.380586371011452e-5,4277.341344382195
SAM-MIATCS3ISH,S1L2,E12,1.145,3.933284387290692e-5,16307.844162438247
SAM-MIATCS3ISH,S1L2,F01,0.992,1.9458456175616303e-5,10793.0938277228
SAM-MIATCS3ISH,S1L2,F02,1.089,2.49517961229387e-5,34057.71215407908
SAM-MIATCS3ISH,S1L2,F03,0.8,3.021403308936666e-5,118904.20792774307
SAM-MIATCS3ISH,S1L2,F04,1.0050000000000001,5.1091385759337e-5,18641.680221976963
SAM-MIATCS3ISH,S1L2,F05,1.006,2.678614496538547e-5,28235.334946253803
SAM-MIATCS3ISH,S1L2,F06,1.162,4.565492957170857e-5,20231.756284189993
SAM-MIATCS3ISH,S1L2,F07,0.621,3.5805742769871034e-5,20714.110845659274
SAM-MIATCS3ISH,S1L2,F08,0.742,1.094537433252496e-4,2688.421783553873
SAM-MIATCS3ISH,S1L2,F09,0.812,7.523287207131462e-5,8181.241616030783
SAM-MIATCS3ISH,S1L2,F10,1.114,3.9189948836002024e-5,18405.282000448482
SAM-MIATCS3ISH,S1L2,F11,1.065,3.5530508475038306e-5,21410.076611449855
SAM-MIATCS3ISH,S1L2,F12,1.055,3.253258903859825e-5,16298.6243374211
SAM-MIATCS3ISH,S1L2,G01,0.48999999999999994,1.5434751565260918e-5,72933.35044125936
SAM-MIATCS3ISH,S1L2,G02,0.9560000000000001,3.5040104738205064e-5,22101.840966862568
SAM-MIATCS3ISH,S1L2,G03,0.905,3.3019988948974975e-5,16277.86966758457
SAM-MIATCS3ISH,S1L2,G04,0.48999999999999994,1.9871867959010437e-5,7682.5036748076145
SAM-MIATCS3ISH,S1L2,G05,0.519,1.1229932668184465e-4,2027.1890698540253
SAM-MIATCS3ISH,S1L2,G06,1.472,5.024990485365108e-5,6494.347469909841
SAM-MIATCS3ISH,S1L2,G07,0.581,2.1438419188259852e-5,7390.022529701505
SAM-MIATCS3ISH,S1L2,G08,1.0899999999999999,1.9916031656360967e-5,5036.0655607440385
SAM-MIATCS3ISH,S1L2,G09,1,3.629863707433714e-5,18376.446023513414
SAM-MIATCS3ISH,S1L2,G10,1.108,5.7133462803683285e-5,26112.649774293972
SAM-MIATCS3ISH,S1L2,G11,0.65,1.000310149880422e-4,13941.404543339362
SAM-MIATCS3ISH,S1L2,G12,1.6580000000000001,3.765523494931152e-5,8202.260154321804
SAM-MIATCS3ISH,S1L2,H01,0.9400000000000001,3.997961926289864e-5,17914.214017782928
SAM-MIATCS3ISH,S1L2,H02,0.9550000000000001,4.3051172192075816e-5,23572.099737069086
SAM-MIATCS3ISH,S1L2,H03,0.959,4.354017495395011e-5,22114.755330852942
SAM-MIATCS3ISH,S1L2,H04,0.8290000000000001,2.4515687234215487e-5,1379.4616297607922
SAM-MIATCS3ISH,S1L2,H05,0.527,2.0310350473080767e-5,7306.390395794933
SAM-MIATCS3ISH,S1L2,H06,1.3059999999999998,4.594719483236684e-5,19228.071994877544
SAM-MIATCS3ISH,S1L2,H07,0.955,4.414249303738009e-5,19545.316894701697
SAM-MIATCS3ISH,S1L2,H08,1.0150000000000001,4.9290894150666476e-5,19840.816205023824
SAM-MIATCS3ISH,S1L2,H09,1.022,4.8419096572368265e-5,20137.18207833744
SAM-MIATCS3ISH,S1L2,H10,0.8430000000000001,3.97942109042639e-5,4178.029619599611
SAM-MIATCS3ISH,S1L2,H11,0.533,2.377726028188484e-5,13020.394496680417
SAM-MIATCS3ISH,S1L2,H12,1.292,4.34263820544916e-5,20518.672299786074
SAM-MIATCS3ISH,S2L1,A01,0.763,3.704506771078298e-5,21769.405620830672
SAM-MIATCS3ISH,S2L1,A02,0.757,1.4125128848078823e-4,1985.7371610484356
SAM-MIATCS3ISH,S2L1,A03,0.787,3.33105091476315e-5,23767.45485292961
SAM-MIATCS3ISH,S2L1,A04,0.262,1.729341403514368e-5,52101.56530435913
SAM-MIATCS3ISH,S2L1,A05,0.73,3.4828872440789906e-5,23991.11656485268
SAM-MIATCS3ISH,S2L1,A06,0.501,2.18623173315179e-5,42424.93708327997
SAM-MIATCS3ISH,S2L1,A07,0.628,4.542429271351184e-5,25522.70694099889
SAM-MIATCS3ISH,S2L1,A08,0.5710000000000001,3.153349531279471e-5,77629.96776968514
SAM-MIATCS3ISH,S2L1,A09,0.8160000000000001,3.457633274600188e-5,25163.22903321046
SAM-MIATCS3ISH,S2L1,A10,0.23199999999999998,2.855111455942926e-6,42147.08200916161
SAM-MIATCS3ISH,S2L1,A11,1.8119999999999998,2.4644411540764567e-5,21674.009103521294
SAM-MIATCS3ISH,S2L1,A12,0.513,1.6797034020598854e-5,60802.95299774539
SAM-MIATCS3ISH,S2L1,B01,0.781,3.502273381903891e-5,21065.472559513684
SAM-MIATCS3ISH,S2L1,B02,0.008999999999999994,1.0718341966423822e-6,-0
SAM-MIATCS3ISH,S2L1,B03,0.5980000000000001,2.6681595287433995e-5,28339.067249235624
SAM-MIATCS3ISH,S2L1,B04,0.742,2.9538136330844953e-5,22622.493388379244
SAM-MIATCS3ISH,S2L1,B05,0.89,1.268700902051339e-4,2775.339139313045
SAM-MIATCS3ISH,S2L1,B06,0.023999999999999994,1.2603284322775833e-6,91.55602588218515
SAM-MIATCS3ISH,S2L1,B07,0.808,9.43187543912425e-5,3071.379544113998
SAM-MIATCS3ISH,S2L1,B08,0.034,3.04234923767531e-6,136999.13275546161
SAM-MIATCS3ISH,S2L1,B09,0.617,2.527976903919726e-5,25252.640593081658
SAM-MIATCS3ISH,S2L1,B10,0.903,3.293293546464427e-5,23054.727405493206
SAM-MIATCS3ISH,S2L1,B11,0.942,2.6241757292156567e-5,22430.064362731337
SAM-MIATCS3ISH,S2L1,B12,0.022999999999999993,1.8771316861703048e-6,-0
SAM-MIATCS3ISH,S2L1,C01,0.737,5.988571561034515e-5,32489.32837207293
SAM-MIATCS3ISH,S2L1,C02,0.8,2.7946745423865866e-5,21967.710074587474
SAM-MIATCS3ISH,S2L1,C03,0.7250000000000001,3.1651934231728984e-5,22880.40791723778
SAM-MIATCS3ISH,S2L1,C04,0.013999999999999999,1.2524669055143023e-6,-0
SAM-MIATCS3ISH,S2L1,C05,0.644,3.2964175365196565e-5,30180.476103576693
SAM-MIATCS3ISH,S2L1,C06,0.026999999999999996,1.6851042286958548e-6,291.56489790312474
SAM-MIATCS3ISH,S2L1,C07,0.8370000000000001,7.266869773986205e-5,36407.84994574731
SAM-MIATCS3ISH,S2L1,C08,0.654,2.8356667049484975e-5,23121.466088698577
SAM-MIATCS3ISH,S2L1,C09,0.671,3.372915692371957e-5,23256.505820649534
SAM-MIATCS3ISH,S2L1,C10,0.012999999999999998,1.13608512072114e-6,-0
SAM-MIATCS3ISH,S2L1,C11,0.88,4.139352613937316e-5,36923.48176650124
SAM-MIATCS3ISH,S2L1,C12,0.017,1.8102658081115935e-6,332.59493577179904
SAM-MIATCS3ISH,S2L1,D01,0.021999999999999992,2.28411357663092e-6,1400.386799123186
SAM-MIATCS3ISH,S2L1,D02,0.905,3.154481234224116e-5,18874.981878142025
SAM-MIATCS3ISH,S2L1,D03,0.03899999999999999,2.3885155039331526e-6,-0
SAM-MIATCS3ISH,S2L1,D04,0.62,2.8770769611753972e-5,24202.99275925418
SAM-MIATCS3ISH,S2L1,D05,0.54,3.5749441285660356e-5,29748.160364760395
SAM-MIATCS3ISH,S2L1,D06,0.514,2.6701392168872596e-5,24820.83769200883
SAM-MIATCS3ISH,S2L1,D07,0.009999999999999995,9.434816428081447e-7,885
SAM-MIATCS3ISH,S2L1,D08,0.537,2.423660045299397e-5,31390.9823715944
SAM-MIATCS3ISH,S2L1,D09,0.034,2.3951880642922216e-6,467.49624949784425
SAM-MIATCS3ISH,S2L1,D10,0.633,2.9859420460468163e-5,24680.425587913734
SAM-MIATCS3ISH,S2L1,D11,0.507,2.7808902921306213e-5,28342.120878337904
SAM-MIATCS3ISH,S2L1,D12,0.46900000000000003,2.460967877754456e-5,23717.170152925522
SAM-MIATCS3ISH,S2L1,E01,0.457,1.347556030351296e-5,31036.571099708624
SAM-MIATCS3ISH,S2L1,E02,0.994,3.4162168301146764e-5,25010.243536228798
SAM-MIATCS3ISH,S2L1,E03,0.667,3.08467521590592e-5,23748.737942501622
SAM-MIATCS3ISH,S2L1,E04,0.631,2.864943119377616e-5,23439.72912447019
SAM-MIATCS3ISH,S2L1,E05,0.201,5.868417372505646e-6,111789.82318086573
SAM-MIATCS3ISH,S2L1,E06,0.643,3.090935953749442e-5,24176.00893948785
SAM-MIATCS3ISH,S2L1,E07,0.55,2.0244448759807927e-5,90787.13988370229
SAM-MIATCS3ISH,S2L1,E08,0.9199999999999999,3.282081424400047e-5,48641.575542512874
SAM-MIATCS3ISH,S2L1,E09,0.612,2.9276100226685782e-5,25237.51485467931
SAM-MIATCS3ISH,S2L1,E10,0.65,2.8313553524437306e-5,22524.856675474137
SAM-MIATCS3ISH,S2L1,E11,0.174,8.164784488313176e-6,151066.96597956037
SAM-MIATCS3ISH,S2L1,E12,0.8240000000000001,3.606471153293604e-5,23626.891374533465
SAM-MIATCS3ISH,S2L1,F01,0.465,2.1237433472984497e-5,26222.073094706888
SAM-MIATCS3ISH,S2L1,F02,0.522,3.4961936927817996e-5,48253.371076201445
SAM-MIATCS3ISH,S2L1,F03,0.606,1.1071402683103057e-4,2830.5777516963904
SAM-MIATCS3ISH,S2L1,F04,0.626,3.30464331018107e-5,23288.250299002026
SAM-MIATCS3ISH,S2L1,F05,0.509,3.005219302369761e-5,40348.83424772361
SAM-MIATCS3ISH,S2L1,F06,0.503,1.6867614560602714e-5,39307.384875709875
SAM-MIATCS3ISH,S2L1,F07,0.621,5.1967043441103165e-5,17476.335607801662
SAM-MIATCS3ISH,S2L1,F08,0.536,7.766204368018397e-5,1839.7407989910882
SAM-MIATCS3ISH,S2L1,F09,0.637,8.521025768418533e-5,3223.0313077698515
SAM-MIATCS3ISH,S2L1,F10,0.672,3.217611804581113e-5,23333.341170942895
SAM-MIATCS3ISH,S2L1,F11,0.664,3.355093807990797e-5,26021.42647876761
SAM-MIATCS3ISH,S2L1,F12,0.671,2.9848665313723967e-5,22227.383424175532
SAM-MIATCS3ISH,S2L1,G01,0.15200000000000002,2.643457000514548e-6,24910.23135493414
SAM-MIATCS3ISH,S2L1,G02,0.008000000000000007,2.7950124604684405e-7,-1301.801581007629
SAM-MIATCS3ISH,S2L1,G03,0.512,2.423241594636782e-5,22612.25746117455
SAM-MIATCS3ISH,S2L1,G04,0.02099999999999999,8.907816976942579e-7,-0
SAM-MIATCS3ISH,S2L1,G05,0.20799999999999996,1.664517290476995e-5,2144.358559391632
SAM-MIATCS3ISH,S2L1,G06,0.48699999999999993,1.940140918889375e-5,42024.45422843494
SAM-MIATCS3ISH,S2L1,G07,0.14200000000000002,1.242964430588664e-5,57549.528785740506
SAM-MIATCS3ISH,S2L1,G08,0.374,2.2722863625657123e-5,26936.976570541243
SAM-MIATCS3ISH,S2L1,G09,0.627,3.5674886782691235e-5,25632.021898105177
SAM-MIATCS3ISH,S2L1,G10,0.49699999999999994,2.8881006563674405e-5,27882.041666216493
SAM-MIATCS3ISH,S2L1,G11,0.33599999999999997,4.018303833767019e-5,13292.686595022675
SAM-MIATCS3ISH,S2L1,G12,0.555,1.9981326066948436e-5,32012.11226815869
SAM-MIATCS3ISH,S2L1,H01,0.8540000000000001,3.8199855701373994e-5,20869.50155894809
SAM-MIATCS3ISH,S2L1,H02,0.5730000000000001,3.154277100512208e-5,23449.389529800254
SAM-MIATCS3ISH,S2L1,H03,0.539,2.5588908044799203e-5,24311.25820917703
SAM-MIATCS3ISH,S2L1,H04,0.8330000000000001,2.5069246510033052e-5,38514.167328507254
SAM-MIATCS3ISH,S2L1,H05,0.022999999999999993,1.5790153663423789e-6,7100.55152171119
SAM-MIATCS3ISH,S2L1,H06,0.622,3.4869067175733435e-5,23529.498255559
SAM-MIATCS3ISH,S2L1,H07,0.965,3.410322484895246e-5,19925.666656436504
SAM-MIATCS3ISH,S2L1,H08,0.647,4.194101915299682e-5,25468.893429252574
SAM-MIATCS3ISH,S2L1,H09,0.656,2.4439400754179276e-5,24075.101765056243
SAM-MIATCS3ISH,S2L1,H10,0.8310000000000001,3.509288927612841e-5,51729.157774492734
SAM-MIATCS3ISH,S2L1,H11,0.015,1.068699404684193e-6,10224.13275176566
SAM-MIATCS3ISH,S2L1,H12,0.5800000000000001,3.084599704488682e-5,22844.27946407027
SAM-MIATCS3ISH,S2L2,A01,1.0410000000000001,2.1805550395289937e-5,30911.487852064278
SAM-MIATCS3ISH,S2L2,A02,0.971,1.7969965890080957e-5,4454.643247933036
SAM-MIATCS3ISH,S2L2,A03,0.8410000000000001,2.8029767408176182e-5,3995.4262523112175
SAM-MIATCS3ISH,S2L2,A04,1.494,2.666596938569905e-5,21471.490099959545
SAM-MIATCS3ISH,S2L2,A05,1.0350000000000001,1.9832276602011114e-5,22956.81813209748
SAM-MIATCS3ISH,S2L2,A06,1.049,1.971608158270561e-5,26382.313163077717
SAM-MIATCS3ISH,S2L2,A07,1.064,2.0036376699465e-5,22906.49512355462
