run,plate,well,A,mu,lambda
SR1_results_MITACS DRUG RUN 2,S2L1,F10,0.733,2.650863329180866e-5,30713.70169771216
SR1_results_MITACS DRUG RUN 2,S2L1,F11,0.232,2.5128074846756277e-6,84726.40182850667
SR1_results_MITACS DRUG RUN 2,S2L1,F12,0.513,1.9243818103577587e-5,28857.231227186097
SR1_results_MITACS DRUG RUN 2,S2L1,G01,0.259,1.4618059288836503e-5,27317.80529626015
SR1_results_MITACS DRUG RUN 2,S2L1,G02,0.212,1.2005086084501889e-5,155308.34985180045
SR1_results_MITACS DRUG RUN 2,S2L1,G03,0.44400000000000006,1.2782411479096809e-5,32597.127591173652
SR1_results_MITACS DRUG RUN 2,S2L1,G04,0.057999999999999996,2.451854637145939e-6,-0
SR1_results_MITACS DRUG RUN 2,S2L1,G05,0.377,2.445835091585726e-5,3266.4953918062674
SR1_results_MITACS DRUG RUN 2,S2L1,G06,0.063,9.633492200200133e-6,-0
SR1_results_MITACS DRUG RUN 2,S2L1,G07,0.27199999999999996,2.1401299316522357e-5,33104.06724174973
SR1_results_MITACS DRUG RUN 2,S2L1,G08,0.092,1.3167965973918241e-5,93300.05704675113
SR1_results_MITACS DRUG RUN 2,S2L1,G09,0.44000000000000006,9.51220606842507e-6,26728.220976536348
SR1_results_MITACS DRUG RUN 2,S2L1,G10,0.19200000000000003,4.399644197453148e-6,53806.54701286397
SR1_results_MITACS DRUG RUN 2,S2L1,G11,0.149,1.3078019821894987e-5,457.9688134469303
SR1_results_MITACS DRUG RUN 2,S2L1,G12,0.036000000000000004,3.5064512098276284e-6,-0
SR1_results_MITACS DRUG RUN 2,S2L1,H01,0.78,4.5643739049560966e-5,1686.9335424397746
SR1_results_MITACS DRUG RUN 2,S2L1,H02,0.6920000000000001,2.2086801074509964e-5,42304.39131090838
SR1_results_MITACS DRUG RUN 2,S2L1,H03,0.53,1.3432848841552758e-5,34690.00649440819
SR1_results_MITACS DRUG RUN 2,S2L1,H04,0.645,1.796818424513667e-5,3011.9555346946213
SR1_results_MITACS DRUG RUN 2,S2L1,H05,0.018000000000000002,7.51779467095711e-7,7272.29070282688
SR1_results_MITACS DRUG RUN 2,S2L1,H06,0.527,2.1976409722465432e-5,32409.472593324277
SR1_results_MITACS DRUG RUN 2,S2L1,H07,0.55,2.442909221385551e-5,54158.083234976264
SR1_results_MITACS DRUG RUN 2,S2L1,H08,0.801,2.75971288774514e-5,32288.180665786807
SR1_results_MITACS DRUG RUN 2,S2L1,H09,0.743,2.6140594151428e-5,33968.59255699426
SR1_results_MITACS DRUG RUN 2,S2L1,H10,0.41300000000000003,7.745361154658447e-6,1122.6184816582745
SR1_results_MITACS DRUG RUN 2,S2L1,H11,0.018000000000000002,6.268581440973754e-6,-478.577175434126
SR1_results_MITACS DRUG RUN 2,S2L1,H12,0.552,1.6732339015355006e-5,33876.55531219223
SR1_results_MITACS DRUG RUN 2,S2L2,A01,0.9690000000000001,3.908623758933428e-5,16821.931945730288
SR1_results_MITACS DRUG RUN 2,S2L2,A02,0.968,4.196219024511544e-5,24581.961909709724
SR1_results_MITACS DRUG RUN 2,S2L2,A03,0.33499999999999996,1.3272859697224089e-5,13159.929163162595
SR1_results_MITACS DRUG RUN 2,S2L2,A04,1.3559999999999999,6.547781446202739e-5,41513.698866669234
SR1_results_MITACS DRUG RUN 2,S2L2,A05,0.8130000000000001,4.120153487627837e-5,21411.60930183867
SR1_results_MITACS DRUG RUN 2,S2L2,A06,0.5940000000000001,2.8002812289287432e-5,27616.998863634635
SR1_results_MITACS DRUG RUN 2,S2L2,A07,0.664,3.16707618934279e-5,20588.46636124133
SR1_results_MITACS DRUG RUN 2,S2L2,A08,0.854,3.4524086812139884e-5,26438.45608265704
SR1_results_MITACS DRUG RUN 2,S2L2,A09,0.33999999999999997,2.6259599164661862e-5,92247.2510685504
SR1_results_MITACS DRUG RUN 2,S2L2,A10,0.758,4.626332985177064e-5,13211.998415633032
SR1_results_MITACS DRUG RUN 2,S2L2,A11,0.944,3.678662395603407e-5,16321.638648532173
SR1_results_MITACS DRUG RUN 2,S2L2,A12,1.139,2.3018279583443977e-5,33132.20106695753
SR1_results_MITACS DRUG RUN 2,S2L2,B01,0.668,3.594341524308865e-5,25365.87033681918
SR1_results_MITACS DRUG RUN 2,S2L2,B02,0.26299999999999996,1.2864486193771e-5,18727.593352101976
SR1_results_MITACS DRUG RUN 2,S2L2,B03,1.081,4.179782298569164e-5,18712.918650537085
SR1_results_MITACS DRUG RUN 2,S2L2,B04,1.049,4.285169241372307e-5,17608.691182083356
SR1_results_MITACS DRUG RUN 2,S2L2,B05,0.7160000000000001,5.642056685385223e-5,34473.775666301946
SR1_results_MITACS DRUG RUN 2,S2L2,B06,0.294,1.6674733526457843e-5,95415.17699845113
SR1_results_MITACS DRUG RUN 2,S2L2,B07,0.7090000000000001,3.174333191617431e-5,25424.677505855238
SR1_results_MITACS DRUG RUN 2,S2L2,B08,0.383,4.100850515097106e-6,13512.740629585494
SR1_results_MITACS DRUG RUN 2,S2L2,B09,1.094,4.0595074216351e-5,17863.905346499792
SR1_results_MITACS DRUG RUN 2,S2L2,B10,1.0639999999999998,4.289156011381954e-5,18423.998512082046
SR1_results_MITACS DRUG RUN 2,S2L2,B11,1.02,6.20615364670783e-5,8697.304840962792
SR1_results_MITACS DRUG RUN 2,S2L2,B12,0.40399999999999997,1.3532773691045823e-5,14970.00632341691
SR1_results_MITACS DRUG RUN 2,S2L2,C01,1.102,5.767483323577817e-5,28001.69945951562
SR1_results_MITACS DRUG RUN 2,S2L2,C02,1.135,4.368631285335279e-5,19936.662059670576
SR1_results_MITACS DRUG RUN 2,S2L2,C03,1.075,4.5701221506058086e-5,18667.979761544764
SR1_results_MITACS DRUG RUN 2,S2L2,C04,0.806,4.2688825873111464e-5,19171.18776591188
SR1_results_MITACS DRUG RUN 2,S2L2,C05,1.168,4.655614046712857e-5,19670.236409726112
SR1_results_MITACS DRUG RUN 2,S2L2,C06,1.1219999999999999,1.277959297740638e-5,84774.05620757316
SR1_results_MITACS DRUG RUN 2,S2L2,C07,1.292,6.249895351370271e-5,31703.852652262183
SR1_results_MITACS DRUG RUN 2,S2L2,C08,1.2530000000000001,3.756779874012085e-5,22836.349421910716
SR1_results_MITACS DRUG RUN 2,S2L2,C09,1.188,4.6414019308869106e-5,20165.01520830066
SR1_results_MITACS DRUG RUN 2,S2L2,C10,0.7190000000000001,2.7182913709475138e-5,20860.71853876785
SR1_results_MITACS DRUG RUN 2,S2L2,C11,1.036,3.808733515873948e-5,16822.831093911143
SR1_results_MITACS DRUG RUN 2,S2L2,C12,1.072,1.1265889495214096e-5,13452.485834822088
SR1_results_MITACS DRUG RUN 2,S2L2,D01,0.351,9.242462244403123e-6,11544.560112994874
SR1_results_MITACS DRUG RUN 2,S2L2,D02,1.168,3.71624477621878e-5,19112.122839885007
SR1_results_MITACS DRUG RUN 2,S2L2,D03,0.467,1.6717830458528296e-5,15550.546221021359
SR1_results_MITACS DRUG RUN 2,S2L2,D04,1.177,4.735099078892976e-5,19856.495867359572
SR1_results_MITACS DRUG RUN 2,S2L2,D05,1.0330000000000001,3.3120675077783647e-5,22246.021388601777
SR1_results_MITACS DRUG RUN 2,S2L2,D06,1.097,2.6488017126493733e-5,17048.439298642006
SR1_results_MITACS DRUG RUN 2,S2L2,D07,0.308,4.18538815919116e-5,16723.820671197198
SR1_results_MITACS DRUG RUN 2,S2L2,D08,1.1119999999999999,6.275031349269633e-5,6257.339833076928
SR1_results_MITACS DRUG RUN 2,S2L2,D09,0.435,1.4002975876152652e-5,94842.64919543179
SR1_results_MITACS DRUG RUN 2,S2L2,D10,1.112,4.245457283269703e-5,18814.70566776455
SR1_results_MITACS DRUG RUN 2,S2L2,D11,1.133,5.0706446666109704e-5,23111.59666667947
SR1_results_MITACS DRUG RUN 2,S2L2,D12,0.9930000000000001,2.5338289655213403e-5,15113.864933877872
SR1_results_MITACS DRUG RUN 2,S2L2,E01,1.088,3.51624112102266e-5,35954.75413387311
SR1_results_MITACS DRUG RUN 2,S2L2,E02,1.116,5.0605640093431297e-5,9270.430470243282
SR1_results_MITACS DRUG RUN 2,S2L2,E03,1.262,4.550533827548233e-5,21293.38050091111
SR1_results_MITACS DRUG RUN 2,S2L2,E04,1.194,4.7341930534970204e-5,21682.411809631572
SR1_results_MITACS DRUG RUN 2,S2L2,E05,1.174,2.850309681088108e-5,34261.86358842982
SR1_results_MITACS DRUG RUN 2,S2L2,E06,1.256,3.600964183464227e-5,20856.682736381452
SR1_results_MITACS DRUG RUN 2,S2L2,E07,1.0719999999999998,1.9851503560329492e-5,23189.751662892235
SR1_results_MITACS DRUG RUN 2,S2L2,E08,1.174,4.1965781155335257e-5,22761.940080982415
SR1_results_MITACS DRUG RUN 2,S2L2,E09,1.257,4.51882920457387e-5,21961.445882016305
SR1_results_MITACS DRUG RUN 2,S2L2,E10,1.1460000000000001,4.310028254421065e-5,21172.974614179264
SR1_results_MITACS DRUG RUN 2,S2L2,E11,1.105,2.0801352396509376e-5,33570.43386352675
SR1_results_MITACS DRUG RUN 2,S2L2,E12,1.0819999999999999,4.366801611876087e-5,19135.176508401117
SR1_results_MITACS DRUG RUN 2,S2L2,F01,0.873,2.1613343937009472e-5,18121.92150503957
SR1_results_MITACS DRUG RUN 2,S2L2,F02,1.015,3.319279062372027e-5,48994.933836466844
SR1_results_MITACS DRUG RUN 2,S2L2,F03,0.495,2.872330680724092e-5,44774.54563394406
SR1_results_MITACS DRUG RUN 2,S2L2,F04,1.147,5.020099283677601e-5,20425.234988321732
SR1_results_MITACS DRUG RUN 2,S2L2,F05,1.147,4.9077260172215936e-5,22181.151734706633
SR1_results_MITACS DRUG RUN 2,S2L2,F06,1.185,4.7835362483731506e-5,20771.46597366967
SR1_results_MITACS DRUG RUN 2,S2L2,F07,0.913,1.729639891506694e-5,18986.6931549171
SR1_results_MITACS DRUG RUN 2,S2L2,F08,0.89,3.0978529377603176e-5,47408.79392022116
SR1_results_MITACS DRUG RUN 2,S2L2,F09,0.49099999999999994,1.1968141856599485e-5,124230.39536228181
SR1_results_MITACS DRUG RUN 2,S2L2,F10,1.052,4.269564106285551e-5,17603.477738223915
SR1_results_MITACS DRUG RUN 2,S2L2,F11,0.9910000000000001,3.578359828343615e-5,17414.070386649495
SR1_results_MITACS DRUG RUN 2,S2L2,F12,0.9980000000000001,4.354228557736073e-5,17844.13179142782
SR1_results_MITACS DRUG RUN 2,S2L2,G01,0.5770000000000001,2.2856909496144463e-5,14110.673619071533
SR1_results_MITACS DRUG RUN 2,S2L2,G02,1.317,3.528532408550324e-5,76117.20675948352
SR1_results_MITACS DRUG RUN 2,S2L2,G03,1.073,3.74182789400288e-5,17708.163869745833
SR1_results_MITACS DRUG RUN 2,S2L2,G04,0.438,1.2910840252672813e-5,33342.504337084734
SR1_results_MITACS DRUG RUN 2,S2L2,G05,0.411,1.3090481208100436e-5,7229.9063661267
SR1_results_MITACS DRUG RUN 2,S2L2,G06,1.653,5.2538334103864404e-5,36494.13016202375
SR1_results_MITACS DRUG RUN 2,S2L2,G07,0.627,1.404989325172651e-5,14901.910824943152
SR1_results_MITACS DRUG RUN 2,S2L2,G08,0.31400000000000006,3.4214117155880736e-6,35302.5206211848
SR1_results_MITACS DRUG RUN 2,S2L2,G09,1.146,4.18079684643025e-5,20068.606885786543
SR1_results_MITACS DRUG RUN 2,S2L2,G10,1.089,3.569659219975257e-5,22957.87879988282
SR1_results_MITACS DRUG RUN 2,S2L2,G11,0.414,1.4968926616095582e-5,10652.916792351358
SR1_results_MITACS DRUG RUN 2,S2L2,G12,1.659,3.9964852775388146e-5,25987.622450187646
SR1_results_MITACS DRUG RUN 2,S2L2,H01,1.172,3.8586571944071984e-5,19408.578484457623
SR1_results_MITACS DRUG RUN 2,S2L2,H02,1.1340000000000001,4.1748241477564684e-5,21944.92919597584
SR1_results_MITACS DRUG RUN 2,S2L2,H03,0.962,2.573656375908351e-5,26141.43221541697
SR1_results_MITACS DRUG RUN 2,S2L2,H04,1.0390000000000001,1.9248777440319935e-5,5129.3027020573045
SR1_results_MITACS DRUG RUN 2,S2L2,H05,0.203,4.035408793937159e-6,88266.10066464313
SR1_results_MITACS DRUG RUN 2,S2L2,H06,0.97,4.480396039391596e-5,21072.690179031233
SR1_results_MITACS DRUG RUN 2,S2L2,H07,0.9420000000000001,3.6977692172097425e-5,25875.031207027438
SR1_results_MITACS DRUG RUN 2,S2L2,H08,1.192,4.345094767663262e-5,20442.624127188727
SR1_results_MITACS DRUG RUN 2,S2L2,H09,1.147,3.4385366237207137e-5,19671.393592632205
SR1_results_MITACS DRUG RUN 2,S2L2,H10,0.997,2.3803520247328523e-5,38375.74808827163
SR1_results_MITACS DRUG RUN 2,S2L2,H11,0.05600000000000001,2.5361231457297165e-6,25968.921411874842
SR1_results_MITACS DRUG RUN 2,S2L2,H12,0.856,4.2872876933425566e-5,20855.91941569595
SR1_results_MITACS DRUG RUN 2,S3L1,A01,1.147,4.388478337532471e-5,19931.384862606712
SR1_results_MITACS DRUG RUN 2,S3L1,A02,0.9279999999999999,3.5481970200525877e-5,38748.81961676463
SR1_results_MITACS DRUG RUN 2,S3L1,A03,1.1139999999999999,4.1361924616230516e-5,29678.003759901676
SR1_results_MITACS DRUG RUN 2,S3L1,A04,0.509,2.4127177575669475e-5,18918.720101065188
SR1_results_MITACS DRUG RUN 2,S3L1,A05,1.006,4.9519293240639634e-5,17175.202021396584
SR1_results_MITACS DRUG RUN 2,S3L1,A06,0.8280000000000001,4.638638263377637e-5,27117.08301042209
SR1_results_MITACS DRUG RUN 2,S3L1,A07,1.072,4.729660403215147e-5,18671.422982538374
SR1_results_MITACS DRUG RUN 2,S3L1,A08,0.969,3.9784233945054935e-5,33839.6493853789
SR1_results_MITACS DRUG RUN 2,S3L1,A09,1.021,3.555697380236988e-5,20500.030301189094
SR1_results_MITACS DRUG RUN 2,S3L1,A10,1.8379999999999999,4.279220430108351e-5,14692.446864381476
SR1_results_MITACS DRUG RUN 2,S3L1,A11,0.98,4.505911756772685e-5,16967.92640067271
SR1_results_MITACS DRUG RUN 2,S3L1,A12,0.939,2.721348046562607e-5,19312.826304199556
SR1_results_MITACS DRUG RUN 2,S3L1,B01,1.204,4.251605341328395e-5,22708.04135595669
SR1_results_MITACS DRUG RUN 2,S3L1,B02,0.375,5.864236317232563e-6,16900.17895302439
SR1_results_MITACS DRUG RUN 2,S3L1,B03,1.031,4.2169982035232995e-5,20988.667272981627
SR1_results_MITACS DRUG RUN 2,S3L1,B04,1.097,4.930452844477148e-5,21695.002557059237
SR1_results_MITACS DRUG RUN 2,S3L1,B05,1.111,4.679239741604272e-5,24302.23021756391
SR1_results_MITACS DRUG RUN 2,S3L1,B06,0.286,2.549656447929749e-6,13665.870073924249
SR1_results_MITACS DRUG RUN 2,S3L1,B07,1.191,4.9077264965186305e-5,23674.057618561095
SR1_results_MITACS DRUG RUN 2,S3L1,B08,0.411,1.4346609728049388e-5,40522.60347688818
SR1_results_MITACS DRUG RUN 2,S3L1,B09,0.9940000000000001,4.238350116328836e-5,21016.754961923187
SR1_results_MITACS DRUG RUN 2,S3L1,B10,1.036,4.797973809262148e-5,23153.770066774854
SR1_results_MITACS DRUG RUN 2,S3L1,B11,1.224,3.918683966137213e-5,24930.41298033596
SR1_results_MITACS DRUG RUN 2,S3L1,B12,0.446,1.2792077593501997e-6,8357.65388028973
SR1_results_MITACS DRUG RUN 2,S3L1,C01,1.201,7.557900177329851e-5,28299.00683849117
SR1_results_MITACS DRUG RUN 2,S3L1,C02,1.006,4.662046995114072e-5,24137.690432000705
SR1_results_MITACS DRUG RUN 2,S3L1,C03,1.091,5.020936353634037e-5,22868.299988554976
SR1_results_MITACS DRUG RUN 2,S3L1,C04,0.902,8.511438749526502e-6,-0
SR1_results_MITACS DRUG RUN 2,S3L1,C05,1.118,5.884365920844097e-5,24834.745465242122
SR1_results_MITACS DRUG RUN 2,S3L1,C06,0.074,1.043567641454575e-5,39996.41610379594
SR1_results_MITACS DRUG RUN 2,S3L1,C07,1.109,7.075903274780205e-5,28046.116634728573
SR1_results_MITACS DRUG RUN 2,S3L1,C08,0.9229999999999999,4.638483427198926e-5,25762.269294022488
SR1_results_MITACS DRUG RUN 2,S3L1,C09,1.137,4.9672917840666536e-5,23562.965840336685
SR1_results_MITACS DRUG RUN 2,S3L1,C10,0.881,3.876453315156796e-6,16687.838095498035
SR1_results_MITACS DRUG RUN 2,S3L1,C11,1.109,5.240892606753369e-5,23170.29460021587
SR1_results_MITACS DRUG RUN 2,S3L1,C12,0.21999999999999997,5.558417881723431e-6,-0
SR1_results_MITACS DRUG RUN 2,S3L1,D01,0.40900000000000003,1.0472737102193998e-5,5296.436560164987
SR1_results_MITACS DRUG RUN 2,S3L1,D02,1.278,3.9849499645933125e-5,24048.959089089378
SR1_results_MITACS DRUG RUN 2,S3L1,D03,0.45400000000000007,2.1903316343321503e-5,43631.240658159724
SR1_results_MITACS DRUG RUN 2,S3L1,D04,1.077,4.5581005417915516e-5,23521.7399821616
SR1_results_MITACS DRUG RUN 2,S3L1,D05,0.942,4.054011248490655e-5,21745.630203551522
SR1_results_MITACS DRUG RUN 2,S3L1,D06,0.904,4.4572651106972205e-5,20667.073022732933
SR1_results_MITACS DRUG RUN 2,S3L1,D07,0.161,6.952567482111881e-6,82802.02085903191
SR1_results_MITACS DRUG RUN 2,S3L1,D08,1.0370000000000001,4.837253863803637e-5,19917.18357135675
SR1_results_MITACS DRUG RUN 2,S3L1,D09,0.316,6.699272828427706e-6,34112.055774275854
SR1_results_MITACS DRUG RUN 2,S3L1,D10,1.202,4.8745056689248566e-5,25201.539673976084
SR1_results_MITACS DRUG RUN 2,S3L1,D11,0.973,3.603394617042643e-5,25632.137350626817
SR1_results_MITACS DRUG RUN 2,S3L1,D12,0.9470000000000001,4.0489580953739066e-5,19257.733840281446
SR1_results_MITACS DRUG RUN 2,S3L1,E01,0.9760000000000001,1.4757778082707705e-5,16519.64919311964
SR1_results_MITACS DRUG RUN 2,S3L1,E02,1.2389999999999999,4.1035394068114616e-5,37940.35343353734
SR1_results_MITACS DRUG RUN 2,S3L1,E03,1.06,4.499204175650137e-5,23659.57609107129
SR1_results_MITACS DRUG RUN 2,S3L1,E04,1.0290000000000001,5.8005554394106676e-5,20992.506284894844
SR1_results_MITACS DRUG RUN 2,S3L1,E05,1.045,3.846377552739153e-5,31845.346286601005
SR1_results_MITACS DRUG RUN 2,S3L1,E06,1.02,5.936201418456399e-5,22098.875232210885
SR1_results_MITACS DRUG RUN 2,S3L1,E07,0.929,1.398146182421836e-5,20607.576920441436
SR1_results_MITACS DRUG RUN 2,S3L1,E08,1.053,6.743138515792709e-5,9247.068209802257
SR1_results_MITACS DRUG RUN 2,S3L1,E09,0.9510000000000001,4.460018444801884e-5,24692.7477615804
SR1_results_MITACS DRUG RUN 2,S3L1,E10,1.066,4.9888467293375294e-5,20566.659261268782
SR1_results_MITACS DRUG RUN 2,S3L1,E11,0.9670000000000001,2.4650641149623152e-5,44054.33401469413
SR1_results_MITACS DRUG RUN 2,S3L1,E12,1.047,4.845412768252506e-5,22397.919464774248
SR1_results_MITACS DRUG RUN 2,S3L1,F01,0.765,2.5814153086211067e-5,19764.60261282804
SR1_results_MITACS DRUG RUN 2,S3L1,F02,1.091,3.496402598615513e-5,38571.8143011593
SR1_results_MITACS DRUG RUN 2,S3L1,F03,1.042,5.996897748992001e-6,-0
SR1_results_MITACS DRUG RUN 2,S3L1,F04,1.099,5.288006917513531e-5,20698.24945801868
SR1_results_MITACS DRUG RUN 2,S3L1,F05,1.0719999999999998,5.654592012037107e-5,24506.68330054546
SR1_results_MITACS DRUG RUN 2,S3L1,F06,1.065,5.620145269384145e-5,21698.6459554638
SR1_results_MITACS DRUG RUN 2,S3L1,F07,0.744,2.4387091867880127e-5,12323.336033950622
SR1_results_MITACS DRUG RUN 2,S3L1,F08,0.924,3.4755361454974724e-5,7417.561628486807
SR1_results_MITACS DRUG RUN 2,S3L1,F09,1.03,4.8458818470482736e-5,8970.03758889821
SR1_results_MITACS DRUG RUN 2,S3L1,F10,1.0479999999999998,5.23600826347665e-5,20908.5726403039
SR1_results_MITACS DRUG RUN 2,S3L1,F11,1.061,4.504870296021172e-5,23271.540877036863
SR1_results_MITACS DRUG RUN 2,S3L1,F12,1.043,4.9432406795534795e-5,23590.455804108726
SR1_results_MITACS DRUG RUN 2,S3L1,G01,0.629,1.2633290864445697e-5,50120.787668388475
SR1_results_MITACS DRUG RUN 2,S3L1,G02,2.156,4.765988676457507e-5,52117.004837201086
SR1_results_MITACS DRUG RUN 2,S3L1,G03,1.036,4.524941997051173e-5,19173.951418063007
SR1_results_MITACS DRUG RUN 2,S3L1,G04,0.294,2.7727725724205857e-6,11497.302780027041
SR1_results_MITACS DRUG RUN 2,S3L1,G05,0.257,4.365759498917237e-6,-0
SR1_results_MITACS DRUG RUN 2,S3L1,G06,1.9520000000000002,5.8788505243462356e-5,30706.703048170948
SR1_results_MITACS DRUG RUN 2,S3L1,G07,0.48799999999999993,1.5261299807789487e-5,30877.484974857878
SR1_results_MITACS DRUG RUN 2,S3L1,G08,0.938,1.5549762747056575e-5,11430.079106868832
SR1_results_MITACS DRUG RUN 2,S3L1,G09,0.996,4.6130509769689454e-5,22526.733070584203
SR1_results_MITACS DRUG RUN 2,S3L1,G10,0.886,4.2948514702243055e-5,23541.10523937136
SR1_results_MITACS DRUG RUN 2,S3L1,G11,0.32799999999999996,8.281973004595936e-6,86153.16401988539
SR1_results_MITACS DRUG RUN 2,S3L1,G12,1.9180000000000001,4.912335750371945e-5,32570.516603082873
SR1_results_MITACS DRUG RUN 2,S3L1,H01,1.1580000000000001,3.858029355113644e-5,18043.78497258938
SR1_results_MITACS DRUG RUN 2,S3L1,H02,1.212,5.1062509315305994e-5,27128.09407505637
SR1_results_MITACS DRUG RUN 2,S3L1,H03,1.087,3.604904712796899e-5,27633.86882886169
SR1_results_MITACS DRUG RUN 2,S3L1,H04,0.8450000000000001,1.449446665216649e-5,42088.15285850895
SR1_results_MITACS DRUG RUN 2,S3L1,H05,0.24,1.585857439345849e-6,18881.78887137882
SR1_results_MITACS DRUG RUN 2,S3L1,H06,1.059,5.787361783648487e-5,22940.427863936813
SR1_results_MITACS DRUG RUN 2,S3L1,H07,1.25,7.087299886079792e-5,24396.797848473358
SR1_results_MITACS DRUG RUN 2,S3L1,H08,1.0659999999999998,4.950281140796119e-5,23707.830015359843
SR1_results_MITACS DRUG RUN 2,S3L1,H09,1.073,4.452828165256129e-5,22286.590669079415
SR1_results_MITACS DRUG RUN 2,S3L1,H10,0.8190000000000001,3.9131114575623174e-5,77956.12951297226
SR1_results_MITACS DRUG RUN 2,S3L1,H11,0.305,3.5771030769800393e-6,96735.59727947904
SR1_results_MITACS DRUG RUN 2,S3L1,H12,1.066,4.328943254275078e-5,24654.914559792847
SR1_results_MITACS DRUG RUN 2,S3L2,A01,1.066,4.2510469167375554e-5,18394.345267893048
SR1_results_MITACS DRUG RUN 2,S3L2,A02,0.4789999999999999,3.490612899650324e-5,158140.64543532283
SR1_results_MITACS DRUG RUN 2,S3L2,A03,1.108,3.179329913097995e-5,39074.11115077491
SR1_results_MITACS DRUG RUN 2,S3L2,A04,1.4100000000000001,3.634365801190502e-5,12484.459213935526
SR1_results_MITACS DRUG RUN 2,S3L2,A05,1.0579999999999998,4.2681795540165245e-5,17733.373368386776
SR1_results_MITACS DRUG RUN 2,S3L2,A06,1.0290000000000001,4.06144361690606e-5,18605.18968878883
SR1_results_MITACS DRUG RUN 2,S3L2,A07,1.069,4.291030368943573e-5,18950.346157229502
SR1_results_MITACS DRUG RUN 2,S3L2,A08,0.24500000000000002,1.2882895295812497e-5,25239.780411908992
SR1_results_MITACS DRUG RUN 2,S3L2,A09,1.096,3.9506044084606467e-5,21081.63593971862
SR1_results_MITACS DRUG RUN 2,S3L2,A10,1.084,3.988180230390059e-5,15275.996020188024
SR1_results_MITACS DRUG RUN 2,S3L2,A11,1.0210000000000001,3.928828407648895e-5,17574.274361612093
SR1_results_MITACS DRUG RUN 2,S3L2,A12,0.895,3.7299919548516226e-5,27860.096803623303
SR1_results_MITACS DRUG RUN 2,S3L2,B01,1.028,4.422325299244783e-5,19526.964203424814
SR1_results_MITACS DRUG RUN 2,S3L2,B02,0.249,1.843804357681833e-5,156362.9091787027
SR1_results_MITACS DRUG RUN 2,S3L2,B03,1.0519999999999998,3.5800509154238366e-5,18661.33665696024
SR1_results_MITACS DRUG RUN 2,S3L2,B04,1.073,4.324691612248962e-5,18268.824981243863
SR1_results_MITACS DRUG RUN 2,S3L2,B05,0.973,5.833323055453955e-5,36373.551463440934
SR1_results_MITACS DRUG RUN 2,S3L2,B06,0.08600000000000001,1.0547852153296688e-5,40072.77178707807
SR1_results_MITACS DRUG RUN 2,S3L2,B07,1.035,3.9873722010291306e-5,18350.812480205033
SR1_results_MITACS DRUG RUN 2,S3L2,B08,0.09599999999999999,8.311330247541989e-6,38560.85607400495
SR1_results_MITACS DRUG RUN 2,S3L2,B09,1.0679999999999998,4.2756606110925645e-5,21510.347848834237
SR1_results_MITACS DRUG RUN 2,S3L2,B10,1.053,4.2396482196509276e-5,18146.835772303726
SR1_results_MITACS DRUG RUN 2,S3L2,B11,1.015,3.523714333111669e-5,25767.920914551243
SR1_results_MITACS DRUG RUN 2,S3L2,B12,0.16799999999999998,6.447951113057576e-6,15711.102360543638
SR1_results_MITACS DRUG RUN 2,S3L2,C01,1.102,5.183480512786734e-5,29243.43888224573
SR1_results_MITACS DRUG RUN 2,S3L2,C02,1.107,4.658764396475443e-5,20677.154274101675
SR1_results_MITACS DRUG RUN 2,S3L2,C03,1.116,4.624241205119075e-5,19073.041761652512
SR1_results_MITACS DRUG RUN 2,S3L2,C04,0.8250000000000001,5.1747335579008854e-5,84852.76016508945
SR1_results_MITACS DRUG RUN 2,S3L2,C05,1.075,4.1359526681657964e-5,24552.37057449946
SR1_results_MITACS DRUG RUN 2,S3L2,C06,0.79,3.336718110183848e-5,79523.56419416376
SR1_results_MITACS DRUG RUN 2,S3L2,C07,1.048,8.73567402635824e-5,34791.562284940526
SR1_results_MITACS DRUG RUN 2,S3L2,C08,1.091,4.471223541637407e-5,21460.59065962435
SR1_results_MITACS DRUG RUN 2,S3L2,C09,1.1079999999999999,5.015136505137001e-5,20585.153324758314
SR1_results_MITACS DRUG RUN 2,S3L2,C10,0.673,2.957746109509607e-5,17480.57035192656
SR1_results_MITACS DRUG RUN 2,S3L2,C11,1.032,3.9422101918421635e-5,21695.284553623216
SR1_results_MITACS DRUG RUN 2,S3L2,C12,1.041,3.912272582438088e-5,34579.61476049664
SR1_results_MITACS DRUG RUN 2,S3L2,D01,0.344,1.3986454888416688e-5,5360.171298851309
SR1_results_MITACS DRUG RUN 2,S3L2,D02,1.151,9.439191617777371e-5,6501.880866985512
SR1_results_MITACS DRUG RUN 2,S3L2,D03,0.27999999999999997,2.6332824228914908e-5,156692.6303033114
SR1_results_MITACS DRUG RUN 2,S3L2,D04,1.155,5.1931887105633995e-5,21233.556291208297
SR1_results_MITACS DRUG RUN 2,S3L2,D05,0.6890000000000001,3.309367331613736e-5,24956.295031268037
SR1_results_MITACS DRUG RUN 2,S3L2,D06,1.0210000000000001,4.3191195397440585e-5,25586.13349846196
SR1_results_MITACS DRUG RUN 2,S3L2,D07,0.41000000000000003,1.761016275355357e-5,3939.1000874599754
SR1_results_MITACS DRUG RUN 2,S3L2,D08,1.2189999999999999,7.365320637847072e-5,10795.148854817964
SR1_results_MITACS DRUG RUN 2,S3L2,D09,0.259,2.4434504535027794e-5,96529.16419017146
