run,plate,well,A,mu,lambda
SR1_results_DRUGPLATES_2019-07-02,S1L2,C07,0.49799999999999994,3.064074112340878e-5,32188.48207426926
SR1_results_DRUGPLATES_2019-07-02,S1L2,C08,0.521,2.7594488002571154e-5,28948.960236341485
SR1_results_DRUGPLATES_2019-07-02,S1L2,C09,0.49499999999999994,3.23283451463933e-5,29789.194035626297
SR1_results_DRUGPLATES_2019-07-02,S1L2,C10,0.764,3.954487611075393e-5,6022.5070791516755
SR1_results_DRUGPLATES_2019-07-02,S1L2,C11,0.379,1.6556967042286504e-5,28823.771829981186
SR1_results_DRUGPLATES_2019-07-02,S1L2,C12,0.242,1.2520696784173512e-5,4613.149729490231
SR1_results_DRUGPLATES_2019-07-02,S1L2,D01,0.17500000000000002,5.166120929204147e-6,16707.36336381941
SR1_results_DRUGPLATES_2019-07-02,S1L2,D02,0.359,1.741068730110574e-5,31987.4808626251
SR1_results_DRUGPLATES_2019-07-02,S1L2,D03,0.301,1.4704410192432887e-5,5746.257933263242
SR1_results_DRUGPLATES_2019-07-02,S1L2,D04,0.5670000000000001,1.623655790812381e-5,17685.80529799319
SR1_results_DRUGPLATES_2019-07-02,S1L2,D05,0.6910000000000001,4.7070628120900346e-5,37926.93245925729
SR1_results_DRUGPLATES_2019-07-02,S1L2,D06,0.5830000000000001,4.224090894877443e-5,33177.11693726142
SR1_results_DRUGPLATES_2019-07-02,S1L2,D07,0.19599999999999998,3.361804944078169e-5,2916.114081103304
SR1_results_DRUGPLATES_2019-07-02,S1L2,D08,0.351,1.0348952787393633e-5,18690.524854073785
SR1_results_DRUGPLATES_2019-07-02,S1L2,D09,0.26899999999999996,1.3961089977435478e-5,4993.448443190913
SR1_results_DRUGPLATES_2019-07-02,S1L2,D10,0.523,1.4321487119294944e-5,14543.05329653611
SR1_results_DRUGPLATES_2019-07-02,S1L2,D11,0.531,2.1917861489024398e-5,28286.804335319273
SR1_results_DRUGPLATES_2019-07-02,S1L2,D12,0.512,3.4955661634238364e-5,30396.64620116836
SR1_results_DRUGPLATES_2019-07-02,S1L2,E01,0.459,4.444721913223864e-5,34961.49160930213
SR1_results_DRUGPLATES_2019-07-02,S1L2,E02,0.06299999999999999,2.9568389317866112e-6,30994.860378853322
SR1_results_DRUGPLATES_2019-07-02,S1L2,E03,0.363,1.4681339255966699e-5,3190.4991060124926
SR1_results_DRUGPLATES_2019-07-02,S1L2,E04,0.507,3.910643880890441e-5,33374.64245200071
SR1_results_DRUGPLATES_2019-07-02,S1L2,E05,0.38,1.3788992949042332e-5,5326.66587675275
SR1_results_DRUGPLATES_2019-07-02,S1L2,E06,0.524,3.0036611712103404e-5,32187.846570008805
SR1_results_DRUGPLATES_2019-07-02,S1L2,E07,0.516,2.0238382326747947e-5,22446.451933507862
SR1_results_DRUGPLATES_2019-07-02,S1L2,E08,0.387,5.421238930465417e-5,9377.576553636594
SR1_results_DRUGPLATES_2019-07-02,S1L2,E09,0.31,1.265395333766516e-5,4861.19794572326
SR1_results_DRUGPLATES_2019-07-02,S1L2,E10,0.513,2.89401358265674e-5,29843.66291308048
SR1_results_DRUGPLATES_2019-07-02,S1L2,E11,0.40399999999999997,2.6624782291989157e-5,37433.16700600947
SR1_results_DRUGPLATES_2019-07-02,S1L2,E12,0.525,2.7691238418908967e-5,28330.885731076403
SR1_results_DRUGPLATES_2019-07-02,S1L2,F01,0.377,1.1247862479298335e-5,18899.45409242598
SR1_results_DRUGPLATES_2019-07-02,S1L2,F02,0.249,5.6149340678321195e-6,7394.800228827579
SR1_results_DRUGPLATES_2019-07-02,S1L2,F03,0.302,9.956703703675112e-6,5827.256265067421
SR1_results_DRUGPLATES_2019-07-02,S1L2,F04,0.524,2.889596904007437e-5,28575.949216915007
SR1_results_DRUGPLATES_2019-07-02,S1L2,F05,0.304,1.4904378841410999e-5,5778.618625475955
SR1_results_DRUGPLATES_2019-07-02,S1L2,F06,0.618,3.343866456179443e-5,28750.50926128957
SR1_results_DRUGPLATES_2019-07-02,S1L2,F07,0.15299999999999997,8.905695851181201e-6,31158.080414838558
SR1_results_DRUGPLATES_2019-07-02,S1L2,F08,0.206,4.966322774404355e-5,4764.168237682511
SR1_results_DRUGPLATES_2019-07-02,S1L2,F09,0.06,1.3835542874542463e-6,3218.253715818991
SR1_results_DRUGPLATES_2019-07-02,S1L2,F10,0.547,2.9535593322674138e-5,28412.724484726547
SR1_results_DRUGPLATES_2019-07-02,S1L2,F11,0.28099999999999997,1.3934212629696864e-5,4905.932312852053
SR1_results_DRUGPLATES_2019-07-02,S1L2,F12,0.47600000000000003,3.3383820646269556e-5,32104.84153439114
SR1_results_DRUGPLATES_2019-07-02,S1L2,G01,0.455,6.990613634218614e-5,44054.48082484226
SR1_results_DRUGPLATES_2019-07-02,S1L2,G02,0.898,3.608401852450637e-5,3985.9640263264414
SR1_results_DRUGPLATES_2019-07-02,S1L2,G03,0.321,1.4855509317934486e-5,3806.8472323868905
SR1_results_DRUGPLATES_2019-07-02,S1L2,G04,0.126,3.6179614253627834e-6,4367.031357232292
SR1_results_DRUGPLATES_2019-07-02,S1L2,G05,0.33099999999999996,2.6468450988117464e-5,1712.3559816545735
SR1_results_DRUGPLATES_2019-07-02,S1L2,G06,0.663,2.752243301231468e-5,14922.542550822873
SR1_results_DRUGPLATES_2019-07-02,S1L2,G07,0.47900000000000004,3.069509264939134e-5,35715.75798385506
SR1_results_DRUGPLATES_2019-07-02,S1L2,G08,0.852,3.096252370796048e-5,6570.389784497718
SR1_results_DRUGPLATES_2019-07-02,S1L2,G09,0.378,2.4242784318983122e-5,34739.70708708027
SR1_results_DRUGPLATES_2019-07-02,S1L2,G10,0.285,1.1305287103936516e-5,5451.955455192833
SR1_results_DRUGPLATES_2019-07-02,S1L2,G11,0.24700000000000003,8.73577998556441e-6,5158.545345562583
SR1_results_DRUGPLATES_2019-07-02,S1L2,G12,0.5970000000000001,2.181019953925944e-5,6281.483830100106
SR1_results_DRUGPLATES_2019-07-02,S1L2,H01,0.239,1.0788118914395882e-5,30452.99874209084
SR1_results_DRUGPLATES_2019-07-02,S1L2,H02,0.553,1.6958635286082233e-5,18687.0541544983
SR1_results_DRUGPLATES_2019-07-02,S1L2,H03,0.44,2.8954438833379836e-5,34729.04438152493
SR1_results_DRUGPLATES_2019-07-02,S1L2,H04,0.18,4.597403404430095e-6,12049.943427737224
SR1_results_DRUGPLATES_2019-07-02,S1L2,H05,0.106,4.948248270701973e-6,7569.890458653733
SR1_results_DRUGPLATES_2019-07-02,S1L2,H06,0.561,6.0009565440256365e-5,34932.77183024002
SR1_results_DRUGPLATES_2019-07-02,S1L2,H07,0.38,1.661036571458762e-5,2160.4584421753825
SR1_results_DRUGPLATES_2019-07-02,S1L2,H08,0.545,2.610284326114008e-5,26540.998855822367
SR1_results_DRUGPLATES_2019-07-02,S1L2,H09,0.436,2.7736719133491746e-5,31004.642924835345
SR1_results_DRUGPLATES_2019-07-02,S1L2,H10,0.26699999999999996,1.606550364359531e-5,2012.4577045368617
SR1_results_DRUGPLATES_2019-07-02,S1L2,H11,0.22600000000000003,7.125678670900256e-6,3904.5873146242297
SR1_results_DRUGPLATES_2019-07-02,S1L2,H12,0.33699999999999997,1.577699442519863e-5,31246.784554797592
