run,plate,well,A,mu,lambda
saved-2019-08-27_SR1_results,S1L1,G01,0.407,3.47392266599351e-5,39115.824728203625
saved-2019-08-27_SR1_results,S1L1,G02,0.415,2.3674441106828046e-5,34508.20998308874
saved-2019-08-27_SR1_results,S1L1,G03,0.421,2.391520203094752e-5,33959.869412744374
saved-2019-08-27_SR1_results,S1L1,G04,0.419,2.4329185100534903e-5,33928.63930694891
saved-2019-08-27_SR1_results,S1L1,G05,0.40099999999999997,2.3697254632941343e-5,38332.75996980023
saved-2019-08-27_SR1_results,S1L1,G06,0.346,5.765019990821538e-6,41320.166631585336
saved-2019-08-27_SR1_results,S1L1,G07,0.39999999999999997,3.5476839459096024e-5,36292.26423501901
saved-2019-08-27_SR1_results,S1L1,G08,0.39899999999999997,2.3306511933531818e-5,36516.569641898095
saved-2019-08-27_SR1_results,S1L1,G09,0.375,2.725811414187958e-5,55348.402755250136
saved-2019-08-27_SR1_results,S1L1,G10,0.374,1.935404035114521e-5,54717.622766686196
saved-2019-08-27_SR1_results,S1L1,G11,0.372,2.191286291761093e-5,55968.09367714962
saved-2019-08-27_SR1_results,S1L1,G12,0.385,2.5849418582790295e-5,56027.04801450894
saved-2019-08-27_SR1_results,S1L1,H01,0.006000000000000005,4.789987120417256e-7,130819.55857144675
saved-2019-08-27_SR1_results,S1L1,H02,0.0030000000000000027,3.635291088302808e-7,132163.37729243923
saved-2019-08-27_SR1_results,S1L1,H03,0.0020000000000000018,1.0643244099395791e-7,160164
saved-2019-08-27_SR1_results,S1L1,H04,0.0020000000000000018,6.396787056007552e-8,140598.3039171251
saved-2019-08-27_SR1_results,S1L1,H05,0.0020000000000000018,9.853543366974225e-8,145511.3665312352
saved-2019-08-27_SR1_results,S1L1,H06,0.0010000000000000009,6.397981000776864e-10,146663
saved-2019-08-27_SR1_results,S1L1,H07,0.0040000000000000036,2.977446756187116e-7,448.8353828863136
saved-2019-08-27_SR1_results,S1L1,H08,0.012999999999999998,1.6913959669182108e-6,-2364.910451624255
saved-2019-08-27_SR1_results,S1L1,H09,0.0020000000000000018,1.7518667003199705e-7,51263
saved-2019-08-27_SR1_results,S1L1,H10,0.0030000000000000027,9.192541781446299e-7,153484.3231876991
saved-2019-08-27_SR1_results,S1L1,H11,0.0020000000000000018,2.482014880819625e-7,160203.0305838797
saved-2019-08-27_SR1_results,S1L1,H12,0.006000000000000005,1.7019611538650421e-6,20108.770095565185
saved-2019-08-27_SR1_results,S1L2,A01,0.6980000000000001,6.366528760089764e-5,13629.456762876012
saved-2019-08-27_SR1_results,S1L2,A02,0.6930000000000001,7.42799351167478e-5,13485.938673916015
saved-2019-08-27_SR1_results,S1L2,A03,0.6880000000000001,7.24535242330425e-5,13523.95415876903
saved-2019-08-27_SR1_results,S1L2,A04,0.682,5.312056516288186e-5,13041.638091703648
saved-2019-08-27_SR1_results,S1L2,A05,0.7060000000000001,5.008635444982072e-5,29390.792952199645
saved-2019-08-27_SR1_results,S1L2,A06,0.6950000000000001,4.11979147820437e-5,27851.897268192595
saved-2019-08-27_SR1_results,S1L2,A07,0.7100000000000001,3.97658557110653e-5,27009.596144122737
saved-2019-08-27_SR1_results,S1L2,A08,0.865,4.314060221490727e-5,27063.893277164665
saved-2019-08-27_SR1_results,S1L2,A09,0.774,5.790235692640948e-5,13587.765948244882
saved-2019-08-27_SR1_results,S1L2,A10,0.8190000000000001,6.152373028411698e-5,13751.388145996263
saved-2019-08-27_SR1_results,S1L2,A11,0.624,5.145165934267472e-5,13980.242537107863
saved-2019-08-27_SR1_results,S1L2,A12,0.612,3.6626210355650526e-5,13870.56043351641
saved-2019-08-27_SR1_results,S1L2,B01,0.5670000000000001,3.480966927108631e-5,11996.889843312538
saved-2019-08-27_SR1_results,S1L2,B02,0.551,4.7432109438784514e-5,12606.571654500956
saved-2019-08-27_SR1_results,S1L2,B03,0.547,3.560860635205775e-5,12426.607050457806
saved-2019-08-27_SR1_results,S1L2,B04,0.547,6.957907749332174e-5,14679.225339277704
saved-2019-08-27_SR1_results,S1L2,B05,0.554,6.65991335628842e-5,34863.326537066634
saved-2019-08-27_SR1_results,S1L2,B06,0.555,3.140119864301648e-5,22104.30008072846
saved-2019-08-27_SR1_results,S1L2,B07,0.5630000000000001,6.363582212190763e-5,33879.6582561734
saved-2019-08-27_SR1_results,S1L2,B08,0.617,6.117256961061424e-5,33941.46869978193
saved-2019-08-27_SR1_results,S1L2,B09,0.645,6.237274320351024e-5,13339.082695153184
saved-2019-08-27_SR1_results,S1L2,B10,0.628,6.858945723772899e-5,13513.459985649346
saved-2019-08-27_SR1_results,S1L2,B11,0.549,4.987935737998068e-5,12698.984977358341
saved-2019-08-27_SR1_results,S1L2,B12,0.538,4.7399291258065014e-5,13617.405774227092
saved-2019-08-27_SR1_results,S1L2,C01,0.637,4.438364821616876e-5,21961.390714490695
saved-2019-08-27_SR1_results,S1L2,C02,0.619,4.7486289186105244e-5,22725.67472375593
saved-2019-08-27_SR1_results,S1L2,C03,0.619,4.9647791358940265e-5,22410.93446366868
saved-2019-08-27_SR1_results,S1L2,C04,0.608,5.2222779778284846e-5,22710.971947817143
saved-2019-08-27_SR1_results,S1L2,C05,0.6890000000000001,5.7635823194985146e-5,30406.46414268111
saved-2019-08-27_SR1_results,S1L2,C06,0.682,6.14486363926471e-5,29423.894364655345
saved-2019-08-27_SR1_results,S1L2,C07,0.738,5.997713014184602e-5,30478.203104065266
saved-2019-08-27_SR1_results,S1L2,C08,0.7070000000000001,5.657846216975395e-5,29861.06405296354
saved-2019-08-27_SR1_results,S1L2,C09,0.612,3.315364715184572e-5,25029.507493736284
saved-2019-08-27_SR1_results,S1L2,C10,0.611,4.62232995719683e-5,24538.715660832524
saved-2019-08-27_SR1_results,S1L2,C11,0.5890000000000001,3.462728983940494e-5,24068.23476790967
saved-2019-08-27_SR1_results,S1L2,C12,0.6050000000000001,3.891635831898583e-5,26325.584619163186
saved-2019-08-27_SR1_results,S1L2,D01,0.5950000000000001,5.248425709851603e-5,12824.173443691192
saved-2019-08-27_SR1_results,S1L2,D02,0.619,3.197217213333925e-5,19294.047390671836
saved-2019-08-27_SR1_results,S1L2,D03,0.5970000000000001,4.519020203157164e-5,12711.924262630817
saved-2019-08-27_SR1_results,S1L2,D04,0.611,5.125677754492397e-5,13058.413496274494
saved-2019-08-27_SR1_results,S1L2,D05,0.5990000000000001,6.121514150010894e-5,33027.139467040426
saved-2019-08-27_SR1_results,S1L2,D06,0.5960000000000001,5.721654525105569e-5,32379.941679219664
saved-2019-08-27_SR1_results,S1L2,D07,0.618,6.259584526798215e-5,32624.26055360822
saved-2019-08-27_SR1_results,S1L2,D08,0.753,4.669963322263164e-5,30335.80545910737
saved-2019-08-27_SR1_results,S1L2,D09,0.5730000000000001,7.105449926903219e-5,14911.72326771737
saved-2019-08-27_SR1_results,S1L2,D10,0.5870000000000001,7.293728363345129e-5,15227.80517556122
saved-2019-08-27_SR1_results,S1L2,D11,0.5740000000000001,4.843207422561816e-5,15206.727327623013
saved-2019-08-27_SR1_results,S1L2,D12,0.5640000000000001,5.0294867459597416e-5,14738.718892012435
saved-2019-08-27_SR1_results,S1L2,E01,0.49599999999999994,1.9744496589005644e-5,30724.60098153996
saved-2019-08-27_SR1_results,S1L2,E02,0.481,3.6154582674289345e-5,15184.187251790434
saved-2019-08-27_SR1_results,S1L2,E03,0.49599999999999994,2.746881464455697e-5,15517.747358760525
saved-2019-08-27_SR1_results,S1L2,E04,0.48499999999999993,3.6936938710977724e-5,17655.292784349826
saved-2019-08-27_SR1_results,S1L2,E05,0.505,1.5531840216494064e-5,36119.545087153456
saved-2019-08-27_SR1_results,S1L2,E06,0.465,2.5764112949885098e-5,23663.837317188554
saved-2019-08-27_SR1_results,S1L2,E07,0.48999999999999994,1.4175145684045565e-5,36379.09818942543
saved-2019-08-27_SR1_results,S1L2,E08,0.49099999999999994,2.0550199499633e-5,20829.61093974155
saved-2019-08-27_SR1_results,S1L2,E09,0.48499999999999993,1.7627591087105916e-5,36592.51391566841
saved-2019-08-27_SR1_results,S1L2,E10,0.49499999999999994,1.7169113097314755e-5,34973.84673829572
saved-2019-08-27_SR1_results,S1L2,E11,0.49299999999999994,1.6458380899621025e-5,34251.39094035384
saved-2019-08-27_SR1_results,S1L2,E12,0.46900000000000003,1.7228999826850498e-5,35712.24741328791
saved-2019-08-27_SR1_results,S1L2,F01,0.6980000000000001,4.6236468603293914e-5,12467.114330969407
saved-2019-08-27_SR1_results,S1L2,F02,0.7120000000000001,4.8126692878456215e-5,12222.815544356516
saved-2019-08-27_SR1_results,S1L2,F03,0.7030000000000001,5.5958834975505704e-5,12593.842367548676
saved-2019-08-27_SR1_results,S1L2,F04,0.6970000000000001,4.898865681947823e-5,12260.472462256885
saved-2019-08-27_SR1_results,S1L2,F05,0.7260000000000001,3.728828661697433e-5,25067.673185169067
saved-2019-08-27_SR1_results,S1L2,F06,0.7030000000000001,4.048595590728176e-5,25523.73526920863
saved-2019-08-27_SR1_results,S1L2,F07,0.748,3.847572453391425e-5,25158.65236092775
saved-2019-08-27_SR1_results,S1L2,F08,0.779,4.752069789150436e-5,17837.1760928272
saved-2019-08-27_SR1_results,S1L2,F09,0.657,5.950639944361899e-5,13784.167457234948
saved-2019-08-27_SR1_results,S1L2,F10,0.68,4.8859596077604594e-5,13052.584673838448
saved-2019-08-27_SR1_results,S1L2,F11,0.673,5.935531989158919e-5,13965.72790811947
saved-2019-08-27_SR1_results,S1L2,F12,0.647,4.667041986563546e-5,13870.25486963401
saved-2019-08-27_SR1_results,S1L2,G01,0.46900000000000003,1.4416436749539845e-5,33903.946611844694
saved-2019-08-27_SR1_results,S1L2,G02,0.47900000000000004,1.5334465017752612e-5,34384.582527554536
saved-2019-08-27_SR1_results,S1L2,G03,0.4809999999999999,2.0706259182789174e-5,34716.44926574385
saved-2019-08-27_SR1_results,S1L2,G04,0.47200000000000003,2.5539782757233265e-5,36158.770625572746
saved-2019-08-27_SR1_results,S1L2,G05,0.47100000000000003,3.340767420521421e-5,43058.28619048856
saved-2019-08-27_SR1_results,S1L2,G06,0.44800000000000006,1.742153551991195e-5,34976.17185282862
saved-2019-08-27_SR1_results,S1L2,G07,0.486,1.5324821493232395e-5,33771.479455627465
saved-2019-08-27_SR1_results,S1L2,G08,0.508,2.2044153436909324e-5,36945.93017548457
saved-2019-08-27_SR1_results,S1L2,G09,0.449,1.2602917668190757e-5,48470.739081566164
saved-2019-08-27_SR1_results,S1L2,G10,0.464,1.1534278496304772e-5,45763.757697134715
saved-2019-08-27_SR1_results,S1L2,G11,0.426,1.0488298356472812e-5,43395.59254037707
saved-2019-08-27_SR1_results,S1L2,G12,0.435,1.1587404897155213e-5,49680.18865015942
saved-2019-08-27_SR1_results,S1L2,H01,0.0040000000000000036,2.749821531566696e-7,53066
saved-2019-08-27_SR1_results,S1L2,H02,0.010000000000000009,1.763952974505773e-6,167896.64024145188
saved-2019-08-27_SR1_results,S1L2,H03,0.006000000000000005,2.7101069563751794e-7,108775.10872966608
saved-2019-08-27_SR1_results,S1L2,H04,0.006999999999999992,5.614899426800343e-7,110715.07259923345
saved-2019-08-27_SR1_results,S1L2,H05,0.0020000000000000018,8.194596956619227e-7,861
saved-2019-08-27_SR1_results,S1L2,H06,0.0020000000000000018,6.5004152400242e-8,100674.36736922858
saved-2019-08-27_SR1_results,S1L2,H07,0.0040000000000000036,1.4925563534715722e-7,80564.08546964356
saved-2019-08-27_SR1_results,S1L2,H08,0.0030000000000000027,2.2798847284507022e-7,861
saved-2019-08-27_SR1_results,S1L2,H09,0.0030000000000000027,1.2755341457671707e-7,1763
saved-2019-08-27_SR1_results,S1L2,H10,0.008999999999999994,7.883990863869754e-7,-0
saved-2019-08-27_SR1_results,S1L2,H11,0.0059999999999999915,8.675812458802954e-8,5885.10592817132
saved-2019-08-27_SR1_results,S1L2,H12,0.006000000000000005,5.135307949068494e-7,3116.091335994406
